,filepath,height,width,h / w
962,./landmark_images/train/10.Edinburgh_Castle/7ad59a6c9a5cbe4c.jpg,450,800,0.562
963,./landmark_images/train/10.Edinburgh_Castle/20e5cf845e1c4b12.jpg,600,800,0.75
964,./landmark_images/train/10.Edinburgh_Castle/6c3740e76a9bb72e.jpg,600,800,0.75
965,./landmark_images/train/10.Edinburgh_Castle/5b6d74940cdb05b6.jpg,600,800,0.75
966,./landmark_images/train/10.Edinburgh_Castle/4b421e7d524352fa.jpg,600,800,0.75
967,./landmark_images/train/10.Edinburgh_Castle/477018ab4ea5ceed.jpg,612,612,1.0
968,./landmark_images/train/10.Edinburgh_Castle/45e7bbc792bbd504.jpg,531,800,0.664
969,./landmark_images/train/10.Edinburgh_Castle/0dfafada35874f00.jpg,600,800,0.75
970,./landmark_images/train/10.Edinburgh_Castle/437e4b81cdc39a81.jpg,800,650,1.231
971,./landmark_images/train/10.Edinburgh_Castle/2a65570fa4fcbb4d.jpg,533,800,0.666
972,./landmark_images/train/10.Edinburgh_Castle/15aad0c221ca6427.jpg,601,800,0.751
973,./landmark_images/train/10.Edinburgh_Castle/115907d11a7b57d0.jpg,612,612,1.0
974,./landmark_images/train/10.Edinburgh_Castle/33d0910398d27714.jpg,600,800,0.75
975,./landmark_images/train/10.Edinburgh_Castle/229aef6e25182b03.jpg,800,533,1.501
976,./landmark_images/train/10.Edinburgh_Castle/57845c15739fcedb.jpg,530,800,0.662
977,./landmark_images/train/10.Edinburgh_Castle/65efb105b24b99f1.jpg,600,800,0.75
978,./landmark_images/train/10.Edinburgh_Castle/6af5c1df3bac4eb9.jpg,533,800,0.666
979,./landmark_images/train/10.Edinburgh_Castle/4767831cf7a69394.jpg,545,800,0.681
980,./landmark_images/train/10.Edinburgh_Castle/51b176237be3b6f2.jpg,800,555,1.441
981,./landmark_images/train/10.Edinburgh_Castle/5a2f8abeda59958a.jpg,533,800,0.666
982,./landmark_images/train/10.Edinburgh_Castle/60ecdbe9853b41cd.jpg,600,800,0.75
983,./landmark_images/train/10.Edinburgh_Castle/483fe6340d9d838b.jpg,640,640,1.0
984,./landmark_images/train/10.Edinburgh_Castle/5624de7a83e0a91a.jpg,600,800,0.75
985,./landmark_images/train/10.Edinburgh_Castle/090020a560e47c1d.jpg,600,800,0.75
986,./landmark_images/train/10.Edinburgh_Castle/2ce3b3b2f00f07b1.jpg,800,558,1.434
987,./landmark_images/train/10.Edinburgh_Castle/48c9d6b7df638084.jpg,533,800,0.666
988,./landmark_images/train/10.Edinburgh_Castle/6a70d66420167b7c.jpg,531,800,0.664
989,./landmark_images/train/10.Edinburgh_Castle/6161b38961eadffd.jpg,531,800,0.664
990,./landmark_images/train/10.Edinburgh_Castle/3d090b7e6c66bd25.jpg,600,799,0.751
991,./landmark_images/train/10.Edinburgh_Castle/56d43aa1b6866b0d.jpg,533,800,0.666
992,./landmark_images/train/10.Edinburgh_Castle/4a9fd3f7c289dab5.jpg,600,800,0.75
993,./landmark_images/train/10.Edinburgh_Castle/242dbd41418fbe96.jpg,600,800,0.75
994,./landmark_images/train/10.Edinburgh_Castle/157914a6e2053c21.jpg,600,800,0.75
995,./landmark_images/train/10.Edinburgh_Castle/3968cb32504c7207.jpg,489,800,0.611
996,./landmark_images/train/10.Edinburgh_Castle/6cd0d279537c6b4f.jpg,531,800,0.664
997,./landmark_images/train/10.Edinburgh_Castle/1d5312c1bd4e1b34.jpg,650,800,0.812
998,./landmark_images/train/10.Edinburgh_Castle/3f45926e468970cc.jpg,533,800,0.666
999,./landmark_images/train/10.Edinburgh_Castle/776d49dcb2d1e2e4.jpg,600,800,0.75
1000,./landmark_images/train/43.Gullfoss_Falls/3fc67b247a3e8151.jpg,533,800,0.666
1001,./landmark_images/train/43.Gullfoss_Falls/1dc0d141f1d25d1c.jpg,600,800,0.75
1002,./landmark_images/train/43.Gullfoss_Falls/6193b54571fedaaa.jpg,533,800,0.666
1003,./landmark_images/train/43.Gullfoss_Falls/0272721e2e815b9b.jpg,600,800,0.75
1004,./landmark_images/train/43.Gullfoss_Falls/369c9e34e7ae5f11.jpg,492,800,0.615
1005,./landmark_images/train/43.Gullfoss_Falls/023ec75b4879363f.jpg,533,800,0.666
1006,./landmark_images/train/43.Gullfoss_Falls/659a80cf8d8008ee.jpg,532,800,0.665
1007,./landmark_images/train/43.Gullfoss_Falls/1d7fe301f8a6c73d.jpg,450,800,0.562
1008,./landmark_images/train/43.Gullfoss_Falls/64d6115039f662be.jpg,800,533,1.501
1009,./landmark_images/train/43.Gullfoss_Falls/649387d8e46fe930.jpg,445,800,0.556
1010,./landmark_images/train/43.Gullfoss_Falls/1a44ebb8901ff520.jpg,533,800,0.666
1011,./landmark_images/train/43.Gullfoss_Falls/0093502f4e4b2c86.jpg,600,800,0.75
1012,./landmark_images/train/43.Gullfoss_Falls/4ea5d26cac0332ef.jpg,600,800,0.75
1013,./landmark_images/train/43.Gullfoss_Falls/6e0b4d99c590bcf9.jpg,450,800,0.562
1014,./landmark_images/train/43.Gullfoss_Falls/37d9711524e316d7.jpg,634,800,0.792
1015,./landmark_images/train/43.Gullfoss_Falls/77c803f6bf645ffe.jpg,551,800,0.689
1016,./landmark_images/train/43.Gullfoss_Falls/458248250ecbcc7d.jpg,600,800,0.75
1017,./landmark_images/train/43.Gullfoss_Falls/223e1dc05b366097.jpg,800,601,1.331
1018,./landmark_images/train/43.Gullfoss_Falls/6288d9274f04adc4.jpg,533,800,0.666
1019,./landmark_images/train/43.Gullfoss_Falls/1dfb5356a130ee75.jpg,535,800,0.669
1020,./landmark_images/train/43.Gullfoss_Falls/4d2ab5357aea07c7.jpg,596,799,0.746
1021,./landmark_images/train/43.Gullfoss_Falls/7923a4bf598a8e30.jpg,800,600,1.333
1022,./landmark_images/train/43.Gullfoss_Falls/2338e51747fa0de1.jpg,600,800,0.75
1023,./landmark_images/train/43.Gullfoss_Falls/1b9c7802fc140be4.jpg,580,800,0.725
1024,./landmark_images/train/43.Gullfoss_Falls/3b63b69b9457ab09.jpg,800,600,1.333
1025,./landmark_images/train/43.Gullfoss_Falls/163fc17221a226d5.jpg,800,519,1.541
1026,./landmark_images/train/43.Gullfoss_Falls/5179da71870d520b.jpg,533,800,0.666
1027,./landmark_images/train/43.Gullfoss_Falls/5cc25fa47e9198aa.jpg,600,800,0.75
1028,./landmark_images/train/43.Gullfoss_Falls/420dcd792677429c.jpg,600,800,0.75
1029,./landmark_images/train/43.Gullfoss_Falls/1637822380fff8d5.jpg,600,800,0.75
1030,./landmark_images/train/43.Gullfoss_Falls/2c10859442e86f81.jpg,600,800,0.75
1031,./landmark_images/train/43.Gullfoss_Falls/0304838164791b9c.jpg,600,800,0.75
1032,./landmark_images/train/43.Gullfoss_Falls/5bf45e53c11a1748.jpg,487,799,0.61
1033,./landmark_images/train/43.Gullfoss_Falls/151ee14179dfdce8.jpg,532,799,0.666
1034,./landmark_images/train/43.Gullfoss_Falls/2e63417b4c2b4a31.jpg,600,800,0.75
1035,./landmark_images/train/43.Gullfoss_Falls/729cea435d911710.jpg,535,800,0.669
1036,./landmark_images/train/43.Gullfoss_Falls/38b4e5feced6245a.jpg,450,800,0.562
1037,./landmark_images/train/43.Gullfoss_Falls/37d9f653313b497b.jpg,600,800,0.75
1038,./landmark_images/train/43.Gullfoss_Falls/7e5fee7b652e89fa.jpg,600,800,0.75
1039,./landmark_images/train/43.Gullfoss_Falls/4e16c5649308efb3.jpg,532,800,0.665
1040,./landmark_images/train/43.Gullfoss_Falls/01f8ded20f787a8e.jpg,427,640,0.667
1041,./landmark_images/train/43.Gullfoss_Falls/2540008c840f80bd.jpg,453,800,0.566
1042,./landmark_images/train/43.Gullfoss_Falls/234dc9213211e439.jpg,600,800,0.75
1043,./landmark_images/train/43.Gullfoss_Falls/0ed8e86ba3fe0119.jpg,600,800,0.75
1044,./landmark_images/train/43.Gullfoss_Falls/3018ac6deea0ae1c.jpg,600,800,0.75
1045,./landmark_images/train/43.Gullfoss_Falls/38eb15799a4c0c30.jpg,533,800,0.666
1046,./landmark_images/train/43.Gullfoss_Falls/48eb70ee155c5420.jpg,600,800,0.75
1047,./landmark_images/train/43.Gullfoss_Falls/54c24a8e36c9c7d1.jpg,560,800,0.7
1048,./landmark_images/train/43.Gullfoss_Falls/0e22f8f7d9364e57.jpg,500,800,0.625
1049,./landmark_images/train/43.Gullfoss_Falls/376ca29ea1978e18.jpg,534,800,0.668
1050,./landmark_images/train/43.Gullfoss_Falls/1cf1cee9be76d78c.jpg,600,800,0.75
1051,./landmark_images/train/43.Gullfoss_Falls/500c7be597ce54d2.jpg,600,800,0.75
1052,./landmark_images/train/43.Gullfoss_Falls/1c3faabb5028128a.jpg,427,640,0.667
1053,./landmark_images/train/43.Gullfoss_Falls/63d39e4f185fef9d.jpg,800,533,1.501
1054,./landmark_images/train/43.Gullfoss_Falls/015820ae2bc8b50e.jpg,533,800,0.666
1055,./landmark_images/train/43.Gullfoss_Falls/469eabcb8744c68e.jpg,600,800,0.75
1056,./landmark_images/train/43.Gullfoss_Falls/346c4d4bccde0d60.jpg,600,800,0.75
1057,./landmark_images/train/43.Gullfoss_Falls/31416e9c37ca4b46.jpg,427,640,0.667
1058,./landmark_images/train/43.Gullfoss_Falls/68714e3cbd95237f.jpg,800,533,1.501
1059,./landmark_images/train/43.Gullfoss_Falls/37dce00ae6c1f8ab.jpg,450,800,0.562
1060,./landmark_images/train/43.Gullfoss_Falls/7295f8083b548d84.jpg,550,800,0.688
1061,./landmark_images/train/43.Gullfoss_Falls/4b88100075157ea5.jpg,492,800,0.615
1062,./landmark_images/train/43.Gullfoss_Falls/587172a367021306.jpg,600,800,0.75
1063,./landmark_images/train/43.Gullfoss_Falls/7e9298ca31f67001.jpg,480,800,0.6
1064,./landmark_images/train/43.Gullfoss_Falls/55d081d70c63f9d8.jpg,530,799,0.663
1065,./landmark_images/train/43.Gullfoss_Falls/22303f59161ffa24.jpg,600,800,0.75
1066,./landmark_images/train/43.Gullfoss_Falls/3ead1d5ebb8d459f.jpg,600,800,0.75
1067,./landmark_images/train/43.Gullfoss_Falls/435f07b4151bbad6.jpg,600,800,0.75
1068,./landmark_images/train/43.Gullfoss_Falls/1a068e7dc9a45dce.jpg,506,800,0.632
1069,./landmark_images/train/43.Gullfoss_Falls/5d434b90f5d9e205.jpg,500,800,0.625
1070,./landmark_images/train/43.Gullfoss_Falls/033585c4d53c06ae.jpg,600,800,0.75
1071,./landmark_images/train/43.Gullfoss_Falls/1c10561d9f485e37.jpg,535,800,0.669
1072,./landmark_images/train/43.Gullfoss_Falls/0915d44289ff69b9.jpg,533,800,0.666
1073,./landmark_images/train/43.Gullfoss_Falls/3256d95389d9697c.jpg,600,800,0.75
1074,./landmark_images/train/43.Gullfoss_Falls/5fabfcff15ff899d.jpg,509,800,0.636
1075,./landmark_images/train/43.Gullfoss_Falls/23fd30bcffed7263.jpg,800,601,1.331
1076,./landmark_images/train/43.Gullfoss_Falls/79bec1282d3aef0b.jpg,600,800,0.75
1077,./landmark_images/train/43.Gullfoss_Falls/36c7f84025f0f799.jpg,799,545,1.466
1078,./landmark_images/train/43.Gullfoss_Falls/4044e8b9208ecd14.jpg,533,800,0.666
1079,./landmark_images/train/43.Gullfoss_Falls/327cda0e08a4b2b5.jpg,450,800,0.562
1080,./landmark_images/train/43.Gullfoss_Falls/384d1e9fbe31a638.jpg,533,800,0.666
1081,./landmark_images/train/43.Gullfoss_Falls/6b98857e9a46c9c4.jpg,600,800,0.75
1082,./landmark_images/train/43.Gullfoss_Falls/45b3c77160ebf309.jpg,449,800,0.561
1083,./landmark_images/train/43.Gullfoss_Falls/621a45fc1ea3a356.jpg,448,800,0.56
1084,./landmark_images/train/43.Gullfoss_Falls/583d8933f9b36588.jpg,600,800,0.75
1085,./landmark_images/train/43.Gullfoss_Falls/047c2175fa68d5c8.jpg,196,800,0.245
1086,./landmark_images/train/43.Gullfoss_Falls/0860173273460c11.jpg,450,800,0.562
1087,./landmark_images/train/43.Gullfoss_Falls/698a2bbd062e1d65.jpg,478,800,0.598
1088,./landmark_images/train/43.Gullfoss_Falls/6745ac021ba6fce1.jpg,427,640,0.667
1089,./landmark_images/train/43.Gullfoss_Falls/0da814d75d431d75.jpg,533,800,0.666
1090,./landmark_images/train/43.Gullfoss_Falls/37e8a0d40c17baf5.jpg,533,800,0.666
1091,./landmark_images/train/43.Gullfoss_Falls/63259a39b2fcaff8.jpg,550,800,0.688
1092,./landmark_images/train/43.Gullfoss_Falls/461266e65b267078.jpg,600,800,0.75
1093,./landmark_images/train/43.Gullfoss_Falls/45340d01df1d1b3f.jpg,600,800,0.75
1094,./landmark_images/train/43.Gullfoss_Falls/795b4bfcae972d90.jpg,800,536,1.493
1095,./landmark_images/train/43.Gullfoss_Falls/7bd5ea8ae07b3dd4.jpg,530,799,0.663
1096,./landmark_images/train/43.Gullfoss_Falls/107a8423509f869c.jpg,600,800,0.75
1097,./landmark_images/train/43.Gullfoss_Falls/772dd81e8473b3e9.jpg,800,660,1.212
1098,./landmark_images/train/43.Gullfoss_Falls/5e0c1d66a5cd0c46.jpg,800,538,1.487
1099,./landmark_images/train/43.Gullfoss_Falls/3ba377aac11952c3.jpg,600,800,0.75
1100,./landmark_images/train/40.Stockholm_City_Hall/73f6f7e1dcf32525.jpg,476,800,0.595
1101,./landmark_images/train/40.Stockholm_City_Hall/35833c3bcb53ac8a.jpg,800,600,1.333
1102,./landmark_images/train/40.Stockholm_City_Hall/18b3bd2ec53953df.jpg,533,800,0.666
1103,./landmark_images/train/40.Stockholm_City_Hall/2b8df9b559ab7d8f.jpg,800,532,1.504
1104,./landmark_images/train/40.Stockholm_City_Hall/62cdc8603710b6ce.jpg,562,800,0.702
1105,./landmark_images/train/40.Stockholm_City_Hall/36c0c7a4312c1a6b.jpg,429,800,0.536
1106,./landmark_images/train/40.Stockholm_City_Hall/2e7a9a83637ca874.jpg,533,800,0.666
1107,./landmark_images/train/40.Stockholm_City_Hall/1471084e16331ec5.jpg,533,800,0.666
1108,./landmark_images/train/40.Stockholm_City_Hall/7769f10988f21ab6.jpg,600,800,0.75
1109,./landmark_images/train/40.Stockholm_City_Hall/46a9265107afc5ca.jpg,800,800,1.0
1110,./landmark_images/train/40.Stockholm_City_Hall/0efacf378b406e7c.jpg,641,800,0.801
1111,./landmark_images/train/40.Stockholm_City_Hall/411015ad35244139.jpg,600,800,0.75
1112,./landmark_images/train/40.Stockholm_City_Hall/5a6f9f46fed504dd.jpg,570,800,0.712
1113,./landmark_images/train/40.Stockholm_City_Hall/367533e73be2f095.jpg,562,800,0.702
1114,./landmark_images/train/40.Stockholm_City_Hall/3ad8f14edd0baf2c.jpg,534,800,0.668
1115,./landmark_images/train/40.Stockholm_City_Hall/7ba6e87272593a85.jpg,800,516,1.55
1116,./landmark_images/train/40.Stockholm_City_Hall/3646b2d619f67175.jpg,538,800,0.672
1117,./landmark_images/train/40.Stockholm_City_Hall/350bb4446ee45ea2.jpg,799,542,1.474
1118,./landmark_images/train/40.Stockholm_City_Hall/61bdccad4c9ed54b.jpg,535,800,0.669
1119,./landmark_images/train/40.Stockholm_City_Hall/42b5a779f405c4bb.jpg,734,800,0.918
1120,./landmark_images/train/40.Stockholm_City_Hall/28897a864784b86d.jpg,800,531,1.507
1121,./landmark_images/train/40.Stockholm_City_Hall/1107013f0e0dc461.jpg,600,800,0.75
1122,./landmark_images/train/40.Stockholm_City_Hall/1cafef5e70f8100c.jpg,571,800,0.714
1123,./landmark_images/train/40.Stockholm_City_Hall/08b8d9e0a9793088.jpg,574,800,0.718
1124,./landmark_images/train/40.Stockholm_City_Hall/442f43f7e655d601.jpg,799,526,1.519
1125,./landmark_images/train/40.Stockholm_City_Hall/5d4cbead307af2c9.jpg,552,800,0.69
1126,./landmark_images/train/40.Stockholm_City_Hall/2a2bf1c35aa0759f.jpg,534,800,0.668
1127,./landmark_images/train/40.Stockholm_City_Hall/14843473b7215b07.jpg,540,800,0.675
1128,./landmark_images/train/40.Stockholm_City_Hall/5bb9503e6a50397f.jpg,566,800,0.708
1129,./landmark_images/train/40.Stockholm_City_Hall/0f60d52fb90c067c.jpg,592,800,0.74
1130,./landmark_images/train/40.Stockholm_City_Hall/769a7e3ad4a0d590.jpg,800,800,1.0
1131,./landmark_images/train/40.Stockholm_City_Hall/128d9832f4fd29b8.jpg,651,800,0.814
1132,./landmark_images/train/40.Stockholm_City_Hall/577897445f95f885.jpg,600,800,0.75
1133,./landmark_images/train/40.Stockholm_City_Hall/4d2313435a57aff2.jpg,531,800,0.664
1134,./landmark_images/train/40.Stockholm_City_Hall/56ef2328c6351cf9.jpg,533,800,0.666
1135,./landmark_images/train/40.Stockholm_City_Hall/145f6afc201de5aa.jpg,359,800,0.449
1136,./landmark_images/train/40.Stockholm_City_Hall/1aeb04a5646f7d7b.jpg,800,600,1.333
1137,./landmark_images/train/40.Stockholm_City_Hall/72fd9348ff11c8bf.jpg,600,800,0.75
1138,./landmark_images/train/40.Stockholm_City_Hall/7e5dc73005c5ed88.jpg,504,800,0.63
1139,./landmark_images/train/40.Stockholm_City_Hall/2ee2c704ec4bc101.jpg,800,600,1.333
1140,./landmark_images/train/40.Stockholm_City_Hall/756f3a5dd8a5dda6.jpg,600,800,0.75
1141,./landmark_images/train/40.Stockholm_City_Hall/1a578e28ad3f7319.jpg,800,800,1.0
1142,./landmark_images/train/40.Stockholm_City_Hall/2df844cf491e1626.jpg,577,800,0.721
1143,./landmark_images/train/40.Stockholm_City_Hall/7defd3c9c2ee90cf.jpg,533,800,0.666
1144,./landmark_images/train/40.Stockholm_City_Hall/33baf09f068c5e02.jpg,600,800,0.75
1145,./landmark_images/train/40.Stockholm_City_Hall/5826b08965f2c233.jpg,374,800,0.468
1146,./landmark_images/train/40.Stockholm_City_Hall/164b1de8c7f73e39.jpg,454,800,0.568
1147,./landmark_images/train/40.Stockholm_City_Hall/10376a7f14097153.jpg,533,800,0.666
1148,./landmark_images/train/40.Stockholm_City_Hall/58422838bcff262e.jpg,533,800,0.666
1149,./landmark_images/train/40.Stockholm_City_Hall/4da014b25b765765.jpg,378,628,0.602
1150,./landmark_images/train/40.Stockholm_City_Hall/518112c6fb974c4a.jpg,800,534,1.498
1151,./landmark_images/train/40.Stockholm_City_Hall/72327fabbd5af639.jpg,800,601,1.331
1152,./landmark_images/train/40.Stockholm_City_Hall/2f35dc180a95f429.jpg,574,800,0.718
1153,./landmark_images/train/40.Stockholm_City_Hall/15b884565b2904fe.jpg,568,800,0.71
1154,./landmark_images/train/40.Stockholm_City_Hall/7c7fb1ee6da77994.jpg,571,800,0.714
1155,./landmark_images/train/40.Stockholm_City_Hall/6291c8a73052cfb0.jpg,533,800,0.666
1156,./landmark_images/train/40.Stockholm_City_Hall/04c9f3f46aaa4eaf.jpg,800,531,1.507
1157,./landmark_images/train/40.Stockholm_City_Hall/3b8a72bf5686153f.jpg,530,800,0.662
1158,./landmark_images/train/40.Stockholm_City_Hall/115f2defbbc1af11.jpg,800,669,1.196
1159,./landmark_images/train/40.Stockholm_City_Hall/536549f94dea362b.jpg,533,800,0.666
1160,./landmark_images/train/40.Stockholm_City_Hall/0d9ef0bc5fc41bff.jpg,533,800,0.666
1161,./landmark_images/train/40.Stockholm_City_Hall/0a891cff74c72b9c.jpg,555,800,0.694
1162,./landmark_images/train/40.Stockholm_City_Hall/2c4e9a13611f2053.jpg,579,800,0.724
1163,./landmark_images/train/40.Stockholm_City_Hall/192656ea75a69cd7.jpg,800,533,1.501
1164,./landmark_images/train/40.Stockholm_City_Hall/54d51d4ef4b62a98.jpg,533,800,0.666
1165,./landmark_images/train/40.Stockholm_City_Hall/45a63bb037817903.jpg,576,800,0.72
1166,./landmark_images/train/40.Stockholm_City_Hall/04d9f4a938dc12e8.jpg,552,800,0.69
1167,./landmark_images/train/40.Stockholm_City_Hall/2a2f75bf0c7b4115.jpg,800,531,1.507
1168,./landmark_images/train/40.Stockholm_City_Hall/19a3a89f08a9ed79.jpg,800,693,1.154
1169,./landmark_images/train/40.Stockholm_City_Hall/698a36012209934a.jpg,800,501,1.597
1170,./landmark_images/train/40.Stockholm_City_Hall/0374ccb6a8cc93fb.jpg,573,800,0.716
1171,./landmark_images/train/40.Stockholm_City_Hall/5a997bbfeb37226f.jpg,535,800,0.669
1172,./landmark_images/train/40.Stockholm_City_Hall/77ebd1b4260ac532.jpg,640,480,1.333
1173,./landmark_images/train/40.Stockholm_City_Hall/42db3c92059f0754.jpg,533,800,0.666
1174,./landmark_images/train/40.Stockholm_City_Hall/5ff98e36ae82d104.jpg,800,600,1.333
1175,./landmark_images/train/40.Stockholm_City_Hall/295725ed60b879a5.jpg,582,800,0.728
1176,./landmark_images/train/40.Stockholm_City_Hall/195f58a34a7a398c.jpg,800,597,1.34
1177,./landmark_images/train/40.Stockholm_City_Hall/414f1fb74b50ee00.jpg,600,800,0.75
1178,./landmark_images/train/40.Stockholm_City_Hall/025b3596ecc10497.jpg,533,800,0.666
1179,./landmark_images/train/40.Stockholm_City_Hall/6d5f556035e0e800.jpg,600,800,0.75
1180,./landmark_images/train/40.Stockholm_City_Hall/1ebe264bfe2ca0db.jpg,399,800,0.499
1181,./landmark_images/train/40.Stockholm_City_Hall/34aa6080f28704b7.jpg,800,800,1.0
1182,./landmark_images/train/40.Stockholm_City_Hall/1c25501131dd3e53.jpg,600,800,0.75
1183,./landmark_images/train/40.Stockholm_City_Hall/7c30dfbb50399fa9.jpg,600,800,0.75
1184,./landmark_images/train/40.Stockholm_City_Hall/7dcdcfdea14024e4.jpg,571,800,0.714
1185,./landmark_images/train/40.Stockholm_City_Hall/6a1c6861bf637239.jpg,533,800,0.666
1186,./landmark_images/train/40.Stockholm_City_Hall/3bb8e0efea0cd7b2.jpg,600,800,0.75
1187,./landmark_images/train/40.Stockholm_City_Hall/0fe9a5c0198bf007.jpg,533,800,0.666
1188,./landmark_images/train/40.Stockholm_City_Hall/72360cafbdb121d6.jpg,608,800,0.76
1189,./landmark_images/train/40.Stockholm_City_Hall/408c8012476ad01a.jpg,800,533,1.501
1190,./landmark_images/train/40.Stockholm_City_Hall/26012023313aa1d4.jpg,531,800,0.664
1191,./landmark_images/train/40.Stockholm_City_Hall/3a93b6cb3c66a6a3.jpg,535,800,0.669
1192,./landmark_images/train/40.Stockholm_City_Hall/6d1b7a48827c5da9.jpg,569,800,0.711
1193,./landmark_images/train/40.Stockholm_City_Hall/5603a6b0f3234f22.jpg,600,800,0.75
1194,./landmark_images/train/40.Stockholm_City_Hall/0d10a4519c07ba85.jpg,533,800,0.666
1195,./landmark_images/train/40.Stockholm_City_Hall/74128383408f5a6e.jpg,799,800,0.999
1196,./landmark_images/train/40.Stockholm_City_Hall/5253fc37d10f5bb8.jpg,533,800,0.666
1197,./landmark_images/train/40.Stockholm_City_Hall/4d7132a3359f76ec.jpg,535,800,0.669
1198,./landmark_images/train/40.Stockholm_City_Hall/64395449be880647.jpg,533,800,0.666
1199,./landmark_images/train/40.Stockholm_City_Hall/73b42aee3c2b8c54.jpg,531,800,0.664
1200,./landmark_images/train/41.Machu_Picchu/56a23bb515ce9c2b.jpg,800,600,1.333
1201,./landmark_images/train/41.Machu_Picchu/5118eea0a8a97a28.jpg,291,600,0.485
1202,./landmark_images/train/41.Machu_Picchu/7d62b1c428e43fee.jpg,600,800,0.75
1203,./landmark_images/train/41.Machu_Picchu/19dda70c240ee332.jpg,600,800,0.75
1204,./landmark_images/train/41.Machu_Picchu/090237c920e91110.jpg,600,799,0.751
1205,./landmark_images/train/41.Machu_Picchu/3305adbd0c3903b5.jpg,600,800,0.75
1206,./landmark_images/train/41.Machu_Picchu/52b30cf48cd64361.jpg,600,800,0.75
1207,./landmark_images/train/41.Machu_Picchu/5d4852a132b1c05e.jpg,513,800,0.641
1208,./landmark_images/train/41.Machu_Picchu/76179ef8e52f9e4a.jpg,600,799,0.751
1209,./landmark_images/train/41.Machu_Picchu/0c8f6e4995d11b53.jpg,494,800,0.618
1210,./landmark_images/train/41.Machu_Picchu/20e81316a73b35b6.jpg,600,799,0.751
1211,./landmark_images/train/41.Machu_Picchu/0f9eb78e4bd11920.jpg,600,799,0.751
1212,./landmark_images/train/41.Machu_Picchu/2eaed5839b192d08.jpg,600,800,0.75
1213,./landmark_images/train/41.Machu_Picchu/51cfc33d4e0d4655.jpg,800,600,1.333
1214,./landmark_images/train/41.Machu_Picchu/1091ba507f8be97b.jpg,450,800,0.562
1215,./landmark_images/train/41.Machu_Picchu/5ee28deaf7ade06c.jpg,533,800,0.666
1216,./landmark_images/train/41.Machu_Picchu/758b333d7af44031.jpg,600,800,0.75
1217,./landmark_images/train/41.Machu_Picchu/68fae8376064e870.jpg,600,799,0.751
1218,./landmark_images/train/41.Machu_Picchu/5d2723347761ff2b.jpg,600,799,0.751
1219,./landmark_images/train/41.Machu_Picchu/14cda33af02e0aa6.jpg,600,800,0.75
1220,./landmark_images/train/41.Machu_Picchu/31a166f78bbe6477.jpg,600,800,0.75
1221,./landmark_images/train/41.Machu_Picchu/7305ca7087ba1ead.jpg,600,799,0.751
1222,./landmark_images/train/41.Machu_Picchu/7cc55a253ae0894b.jpg,600,799,0.751
1223,./landmark_images/train/41.Machu_Picchu/3336d92f8f300cd0.jpg,529,800,0.661
1224,./landmark_images/train/41.Machu_Picchu/061a36fa0d546310.jpg,600,799,0.751
1225,./landmark_images/train/41.Machu_Picchu/179ca372864362e9.jpg,600,800,0.75
1226,./landmark_images/train/41.Machu_Picchu/4abc1314fa4495d0.jpg,600,800,0.75
1227,./landmark_images/train/41.Machu_Picchu/10c74e3cc84be21e.jpg,600,800,0.75
1228,./landmark_images/train/41.Machu_Picchu/12af98669e3c5c57.jpg,600,800,0.75
1229,./landmark_images/train/41.Machu_Picchu/243381fc7580b984.jpg,600,799,0.751
1230,./landmark_images/train/41.Machu_Picchu/3a66eb9d5b4fa0d3.jpg,800,600,1.333
1231,./landmark_images/train/41.Machu_Picchu/3c448e2ea4ed3abd.jpg,600,800,0.75
1232,./landmark_images/train/41.Machu_Picchu/1b6dfd405d6a062e.jpg,600,800,0.75
1233,./landmark_images/train/41.Machu_Picchu/65909243ad4e0f2f.jpg,600,799,0.751
1234,./landmark_images/train/41.Machu_Picchu/644f8acc080a4096.jpg,600,799,0.751
1235,./landmark_images/train/41.Machu_Picchu/520b3166ab876aa3.jpg,600,800,0.75
1236,./landmark_images/train/41.Machu_Picchu/2eb02b5b8478f7ae.jpg,600,303,1.98
1237,./landmark_images/train/41.Machu_Picchu/61c77f5ae370b812.jpg,600,799,0.751
1238,./landmark_images/train/41.Machu_Picchu/1c55bf6c0d636528.jpg,600,800,0.75
1239,./landmark_images/train/41.Machu_Picchu/5d50809535dbbec0.jpg,600,799,0.751
1240,./landmark_images/train/41.Machu_Picchu/44bd5c3bd39d2edb.jpg,600,799,0.751
1241,./landmark_images/train/41.Machu_Picchu/11b9ff8ce40685ba.jpg,600,800,0.75
1242,./landmark_images/train/41.Machu_Picchu/4a75cc15b649750b.jpg,600,800,0.75
1243,./landmark_images/train/41.Machu_Picchu/0f1e1dd5c4670584.jpg,600,800,0.75
1244,./landmark_images/train/41.Machu_Picchu/067a1bd0ce3f2c9b.jpg,600,799,0.751
1245,./landmark_images/train/41.Machu_Picchu/2e698d1700639911.jpg,600,800,0.75
1246,./landmark_images/train/41.Machu_Picchu/7e243904191f6239.jpg,600,799,0.751
1247,./landmark_images/train/41.Machu_Picchu/676a5ef77b01ab1a.jpg,600,800,0.75
1248,./landmark_images/train/41.Machu_Picchu/7d2b1b67c16db61f.jpg,452,600,0.753
1249,./landmark_images/train/41.Machu_Picchu/1cd29e3ea16dae23.jpg,292,600,0.487
